timestamp,01.01.001,01.01.002,01.01.003,01.01.004,01.01.005,01.01.006,01.01.007,01.02.008,01.02.009,01.02.010,01.02.011,01.02.012,01.02.013,01.02.014,01.03.015,01.03.016,01.03.017,01.03.018,01.03.019,01.03.020,01.03.021,01.04.022,01.04.023,01.04.024,01.04.025,01.04.026,01.04.027,01.04.028,01.05.029,01.05.030,01.05.031,01.05.032,01.05.033,01.05.034,01.05.035,01.06.036,01.06.037,01.06.038,01.06.039,01.06.040,01.06.041,01.06.042,01.06.043,01.07.044,01.07.045,01.07.046,01.07.047,01.07.048,01.07.049,01.07.050,01.07.051,01.08.052,01.08.053,01.08.054,01.08.055,01.08.056,01.08.057,01.08.058,01.08.059,01.09.060,01.09.061,01.09.062,01.09.063,01.09.064,01.09.065
2017-01-10,0.034835137,0.026447266,0.015773458,0.006058682,0.020384384,0.033453096,0.0101132775,0.036264695,0.027954139,0.0134665435,0.009879749,0.031160431,0.00807245,0.015925383,0.039174143,0.031863656,0.01055963,0.012932869,0.035127755,0.0135458885,0.01943314,0.04294716,0.034911525,,0.0136244325,0.022385769,0.02271803,0.026644068,0.026901644,0.024515396,0.028139075,0.028545074,0.030804694,0.04914761,0.022199275,0.029342555,0.020818641,0.009378048,0.0026348522,0.03315938,0.021895232,0.010378792,0.0044731176,0.040610608,0.035196017,0.01834114,0.015933633,0.038743887,0.032187853,0.020226931,0.016919727,0.024489135,0.027093582,0.04671945,0.035703916,0.017192986,0.016743384,0.027796054,0.029573468,0.05058945,0.038527396,0.020024788,0.016041093,0.044818472,0.01892505
2017-01-11,0.019308373,0.01136707,0.007434155,0.0073324647,0.011238881,0.016216885,0.005134448,0.018332936,0.011248683,0.0071593127,0.008389115,0.016613167,0.004338066,0.010573348,,,,,,,,,,,,,,,,,,,,,,0.017207477,0.011577682,0.006788904,0.004571822,0.01735199,0.013232896,0.005648834,0.0054932176,0.024304383,0.018485026,0.010344777,0.008607437,0.02317798,0.017782891,0.009598344,0.009625001,0.011861969,0.013503852,0.026017487,0.019198015,0.009263246,0.01077211,0.014245583,0.016066233,0.029369852,0.019961424,0.0092575215,0.00921252,0.025942152,0.010136209
2017-01-12,0.5183933,0.4116824,0.24889854,0.53142744,0.33503485,0.44160607,0.32379708,0.5925997,0.34341714,0.22738516,0.5445329,0.43409878,0.29097897,0.5381863,0.48511797,0.1469931,0.07904009,0.30411956,0.371721,0.23640752,0.48162836,0.5853876,0.17830382,0.0935712,0.26258075,0.32977477,0.36665952,0.23777883,0.4504023,0.1675842,0.3779173,0.21254598,0.5040205,0.8181468,0.3479366,0.55773383,0.31851172,0.12955207,0.48842072,0.60373676,0.1875475,0.13254264,0.32816795,0.36943057,0.16390964,0.10305638,0.16772228,0.5194794,0.27012894,0.12060378,0.27884853,0.32961002,0.39779904,0.20506595,0.39337236,0.077436164,0.19284493,0.22316803,0.20017703,0.4033143,0.2712232,0.08196316,0.10900487,0.5269707,0.15915234
2017-01-13,0.8937009,0.8523627,0.8856277,0.94017935,0.9415741,0.8826393,0.90767306,0.8900354,0.884458,0.8932149,0.96608,0.87799305,0.91062486,0.9173421,0.89467686,0.8802072,0.8745571,0.9552889,0.88664144,0.9132396,0.9189611,0.95500517,0.9447475,0.94200563,1.0012436,0.89995396,0.99072075,0.9783992,0.9645336,0.90635055,0.78808963,0.8975886,0.8590858,0.963996,0.9842034,0.88723546,0.8654553,0.87280893,0.9449475,0.91450197,0.8965971,0.8931471,0.9752683,0.9862229,0.96907943,0.9824021,1.0296447,0.9848256,0.9652495,1.0060288,1.0682937,1.0091488,1.0290693,0.97868586,0.97255754,0.9750353,1.0446365,1.00007,0.9761423,0.9776011,0.9545277,0.872696,0.74634147,0.98075825,0.89056045
2017-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22,,,,,,,,,,,,,,,0.011639744,0.007328306,0.0014904991,,0.00926311,0.0,0.0031856203,0.014483375,0.009178614,0.002372485,,0.0056197844,0.0065009496,0.005151495,0.004519411,0.0044914847,0.004670422,0.009418049,0.0071959742,0.014882073,0.0054516774,,,,,,,,,,,,,,,,,0.003936568,0.0042298767,0.013761855,0.009021068,0.0007566588,,0.005211179,0.006199275,0.014233227,0.0093667805,0.0018911164,0.0,0.011538936,0.0006965166
2017-01-23,,,,,,,,,,,,,,,0.011399383,0.006603467,0.0,,0.009015319,0.0,,0.014542989,0.008500268,0.0,,0.0049901423,0.0072528804,0.005237882,0.0049612154,0.004332585,0.003956871,0.0067469403,0.008494227,0.017131982,0.0064748893,,,,,,,,,,,,,,,,,0.0033724636,0.00443756,0.0136079695,0.008377063,,,0.004851727,0.0057314117,0.014482961,0.008820109,,0.0,0.012439627,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26,0.016730187,0.009684655,0.0037449107,0.0,0.006386443,0.0115847355,0.00039894844,0.01604037,0.009560076,0.002875971,0.0015704256,0.011771635,0.0006689601,0.0057985066,0.014901373,0.009634068,0.0024719143,0.0010997686,0.011799226,0.0028518003,0.0061896527,0.019196723,0.011777223,0.0038712432,0.0,0.009299756,0.011578521,0.010206944,0.028295318,0.00869689,0.00837369,0.01202029,0.076973274,0.10705796,0.010821124,0.016059745,0.0,0.0024640472,0.0011037904,0.013945152,0.008858135,,9.86271e-05,0.01859896,0.010991114,0.0027015177,0.0010970283,0.017640138,0.010077687,0.0034881986,0.0010164017,0.0077050566,0.0077742343,0.018434793,0.01150328,0.0032625368,,0.00829467,0.010209648,0.019026428,0.011903538,0.004904129,,0.016387329,0.004330404
2017-01-27,0.01926278,0.010302476,0.002088082,,0.00546578,0.013102955,0.00011647988,0.018774666,0.010875573,0.0031496473,,0.013351081,0.00023956741,0.0053481925,0.018944642,0.011708412,0.0041867923,,0.0148926005,0.0023339908,0.0061324383,0.02346622,0.014821622,0.005300562,,0.010403806,0.023932874,0.012117957,0.23366109,0.007196153,0.0077947173,0.08963319,0.16108058,0.18729405,0.01210979,,,,,,,,,,,,,,,,,0.009586874,0.0085250065,0.02158438,0.013068922,0.00085191603,,0.008164045,0.01010673,0.022861393,0.014384664,0.005489379,0.0,0.019565258,0.0010825902
2017-01-28,,,,,,,,,,,,,,,0.019729776,0.011253336,,,0.015218757,,0.0057197213,0.024793833,0.014183609,0.0041723535,,0.0118158255,0.09959597,0.011965075,0.2400395,0.007230147,0.0073184506,0.1184151,0.19738008,0.22403727,0.012506934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29,,,,,,,,,,,,,,,0.021697689,0.011892481,0.0023231234,,0.01626726,0.0004975946,0.006709246,0.027108919,0.015736405,0.0046262513,,0.012050566,0.1457888,0.0126460735,0.2532637,0.008581763,0.008092255,0.12990336,0.19990635,0.22935137,0.013673951,,,,,,,,,,,,,,,,,0.0094901,0.008920177,0.024860991,0.013331842,,,0.008704893,0.010828247,0.026255729,0.014760129,0.00462249,0.0,0.022521911,
2017-01-30,,,,,,,,,,,,,,,0.02471837,0.014277109,0.005792815,0.0028184897,0.018802213,0.005703183,0.010508611,0.031525243,0.018498782,0.0068481094,0.0013428202,0.015024831,0.14515395,0.018263184,0.32624203,0.012284133,0.011726735,0.11745622,0.20239414,0.23058172,0.018432064,0.023851007,0.013980371,0.0054562977,0.0011185982,0.023587093,0.014274491,0.003930653,0.00073665933,0.031011127,0.016222779,0.0053480756,0.0018604171,0.029759198,0.01627305,0.0058619278,0.0031641002,0.013277063,0.012213109,0.028731067,0.015751755,0.005178217,0.0025839792,0.0123218605,0.014563434,0.029486146,0.017055096,0.006780044,0.0013192683,0.025035474,0.005806881
2017-01-31,,,,,,,,,,,,,,,0.015384267,0.008707927,,0.012371033,0.011913809,0.007994444,0.007688281,0.019545496,0.008838527,0.007832555,0.001047685,0.011220738,0.031536307,0.01489941,0.03415382,0.00584926,0.0074190693,0.06895044,0.15150738,0.17457823,0.009953571,0.010083687,0.0057805604,0.003431169,0.0023456167,0.012936722,0.0044192555,0.0010442579,0.002882383,0.018986208,0.010253087,0.0047762687,,0.019350989,0.0073101725,0.0035925724,0.005546309,0.0098061925,0.010202397,0.017521305,0.0072823633,0.0018339277,0.006101778,0.0069984696,0.007496591,0.017166873,0.0068442654,0.0063367086,0.0015518117,0.015320155,0.0102381585
2017-02-01,,,,,,,,,,,,,,,0.003710173,0.0026019127,0.0,,0.0037261317,3.9520958e-07,,0.004868325,0.0030577732,0.0020714325,,0.0023868282,0.0039615734,0.0026091998,0.0032298719,0.0018820233,0.0012003739,0.0028021587,0.007802119,0.011087664,0.002644656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03,0.46579036,0.16333324,0.20061901,0.14574943,0.08803209,0.30150607,0.12539901,0.5310195,0.49042398,0.5038777,0.28706548,0.49082142,0.43374154,0.30650577,0.41919416,0.0050578173,,6.0284125e-05,0.1504466,0.0044082105,0.5748725,0.5204963,0.012585968,0.012865237,0.018013895,0.14724478,0.2367019,0.29270434,0.33210617,0.4343644,0.14420262,0.2055673,0.22089876,0.34452504,0.010152336,0.5433709,0.0,0.07395317,0.10123925,0.53480923,0.06507165,0.06170863,0.0004436123,0.44926304,0.12665917,0.17061809,0.13856947,0.7322723,0.77988267,0.6248162,0.45838854,0.6396415,0.6856868,0.74185526,0.37285566,0.30583227,0.10108526,0.34157553,0.41039732,0.3345598,0.009526391,0.0028816296,0.0,0.21426603,0.22797014
2017-02-04,1.0927823,0.912464,0.37029067,0.0932883,0.43828735,0.9672555,0.19139148,1.0932157,0.98669434,0.609236,0.104697384,1.0177966,0.45716932,0.4972183,1.0989722,0.18328464,0.055317964,0.0029718317,0.7380275,0.092020236,0.60071254,1.1022221,0.7761908,0.12196637,0.02171227,0.5695298,0.5375687,0.4884521,0.62127644,0.67440313,0.37187263,0.6927683,0.7155551,1.1066493,0.41534626,1.0879872,0.8485995,0.3054274,0.04343485,1.0852851,0.86275667,0.20515461,0.019179044,1.0876791,0.47918335,0.18055809,0.042898,1.0183607,1.0591238,0.39259493,0.13346437,0.55764246,0.5661054,1.1000814,1.0683239,0.4346912,0.040651806,0.6378537,0.68193734,1.1042798,0.6594602,0.14041217,0.035272505,0.87444055,0.24936317
2017-02-05,0.9354985,0.9050086,0.9378153,0.76979303,0.8311221,0.9333889,0.63615227,0.9389295,0.9416797,0.936104,0.80667734,0.9315924,0.96702814,0.9275308,0.9336773,0.9287174,0.839564,0.25398076,0.9329763,0.71723723,0.8939481,0.9941459,0.9924389,0.9730511,0.37871173,0.8377082,0.98517114,0.75024825,0.9023519,1.0185359,0.62743336,0.9544337,1.0299643,1.005943,0.71700555,0.92954993,0.91506547,0.91660595,0.63170004,0.95540774,0.9403387,0.9388614,0.6894587,1.0183531,1.0175494,0.8495809,0.42966288,1.0183399,1.0102419,0.90642947,0.89872324,1.005041,1.045004,1.0082307,1.0147939,1.0142088,0.60305583,1.0205028,0.9042922,1.011917,1.0086751,0.8676341,0.45860848,1.0215455,0.9157961
2017-02-06,0.90425265,0.8707222,0.90294844,0.8883333,0.9123516,0.8913411,0.74935573,0.8940483,0.8951027,0.90565014,0.8704562,0.88719404,0.9240308,0.9048597,0.8930676,0.8866258,0.88617575,0.61084,0.8897694,0.87110883,0.916305,0.95580715,0.9524168,0.9551606,0.73852265,0.8781063,0.9733633,0.8278126,0.94081676,0.97217554,,0.90944,0.9894307,0.953745,0.8144649,0.91668797,0.9053991,0.9127798,0.8872496,0.9456446,0.92718107,0.9332584,0.9381207,1.0093476,1.0077313,0.95752084,0.71360177,1.0103699,0.9987713,1.0222937,1.0268996,1.0252335,1.0640485,0.9985902,1.0001519,1.0009663,0.78895247,1.0210247,0.9628059,1.0024722,0.9989691,0.9825382,0.637457,1.0034204,0.95771605
2017-02-07,0.7824581,0.7465435,0.7432417,0.7171681,0.7663961,0.7845745,0.64165395,0.7978138,0.7726359,0.7629683,0.713276,0.7827229,0.77434766,0.79513305,0.8065288,0.77871513,0.76531947,0.543409,0.7948343,0.7651961,0.7913801,0.83990675,0.81292135,0.79595506,0.63691163,0.78978014,0.8489832,0.7386968,0.76102304,0.81763303,0.505882,0.8015559,0.8053731,0.8150966,0.6750154,0.7920584,0.7622463,0.7458424,0.72089577,0.79939806,0.76868755,0.7403526,0.7397708,0.8667603,0.8353559,0.77195966,0.5605786,0.8576288,0.82305354,0.8051798,0.81171054,0.8467409,0.8187371,0.8392325,0.8050171,0.7810235,0.6230509,0.78744155,0.78164667,0.8380153,0.7937557,0.75556517,0.47097287,0.7852957,0.7130301
2017-02-08,1.0126288,0.98379034,1.0121188,0.9911406,1.0362061,1.0087287,0.86642504,1.0141568,1.0100291,1.0188869,0.9634359,1.0080118,1.0409967,1.0412601,1.0118219,1.0022081,1.001956,0.7400406,1.0078539,1.0219457,1.0481503,1.0537198,1.047546,1.0480576,0.93229085,1.0122031,1.0954285,0.9465981,1.0336386,1.0766261,0.69144756,1.0229322,1.0812027,1.0684497,0.92289054,1.0062816,0.9939057,1.001551,1.0264248,1.027233,1.0153472,1.0222358,1.0489385,1.071187,1.0668892,1.0408708,0.8035799,1.0731947,1.0653315,1.094076,1.133701,1.0948473,1.1092228,1.0694627,1.0693444,1.0683967,0.87356305,1.089682,1.0327711,1.067813,1.0633495,1.0588647,0.70007753,1.0773712,1.0169326
2017-02-09,1.024846,0.99331176,1.0004264,0.9559664,1.0223062,1.0187565,0.84870446,1.0256422,1.0180713,1.0075231,0.9287195,1.0171765,1.0182537,1.0275028,1.0228628,1.0099995,0.98941463,0.721102,1.0177984,0.99990165,1.0364428,1.0644329,1.0554891,1.0353538,0.9150119,1.0058938,1.071098,0.9470542,1.0270212,1.0629553,0.7098947,1.0169076,1.0794532,1.0820744,0.9297033,1.0157876,1.0009239,0.98826754,0.9883822,1.0339024,1.0174375,0.9999535,1.0059018,1.074559,1.0663599,1.0278841,0.79247975,1.0765313,1.0669769,1.0699953,1.0863743,1.0740725,1.0880393,1.0769241,1.074765,1.0531348,0.8491976,1.0757332,1.0279502,1.0791463,1.0714436,1.0479578,0.68520826,1.0899202,0.99478924
2017-02-10,0.9981106,0.95524937,0.9639831,0.94611365,1.0036252,0.9894294,0.8431995,1.0021665,0.98778594,0.97255725,0.9270134,0.98844224,0.9887661,1.0000716,0.9979383,0.9753345,0.9545029,0.7295693,0.98502064,0.97672004,1.0090287,1.0461427,1.028318,1.0090163,0.93507606,0.9816364,1.0532725,0.9463783,1.0136622,1.0429068,0.6966869,0.9955379,1.0608317,1.0552185,0.92905605,0.9891364,0.9688384,0.9508823,0.97864294,1.0104069,0.98479843,0.969903,1.000501,1.0616381,1.0463142,1.0150329,0.84723884,1.0614744,1.0453979,1.0484638,1.083641,1.0581564,1.0748423,1.0606759,1.0508534,1.0260711,0.8603006,1.0575595,1.0130609,1.0616143,1.0488905,1.022837,0.6980261,1.0669745,0.98262936
2017-02-11,0.9750438,0.94587815,0.9782472,0.9926116,1.027616,0.9706165,0.9113258,0.97634494,0.9750488,0.98502076,0.996027,0.9692032,1.0072461,1.0064511,0.97177434,0.9649329,0.965192,0.9542283,0.96980584,1.0036647,1.0136138,1.0239036,1.0210748,1.0235212,1.017863,0.9919459,1.0677713,0.9738541,1.0324454,1.049343,0.7595736,0.9946414,1.0568905,1.0359809,0.9571927,0.96852696,0.95729727,0.96494704,1.0314491,0.9934766,0.9815348,0.98877156,1.050987,1.0472682,1.0462198,1.0492475,1.0992064,1.0484781,1.0416108,1.0752192,1.1323615,1.0749016,1.0929239,1.0412482,1.0440611,1.0441498,0.9888618,1.0674877,1.0426971,1.0395955,1.037888,1.042114,0.83410907,1.0498123,1.0288975
2017-02-12,1.0555123,1.0143368,0.9517566,0.56653976,0.7965608,1.0516038,0.638908,1.0661536,1.034041,0.9623192,0.57759595,1.0431296,0.81888837,0.7991647,,,,,,,,,,,,,,,,,,,,,,1.0512254,1.020524,0.95492595,0.5836001,1.0655386,1.0379122,0.89171255,0.57892644,1.0765772,1.0461482,0.9731722,0.60728455,1.0716835,1.0509038,0.9184714,0.6178962,0.8833028,0.8932773,1.096766,1.0721334,0.9944216,0.58117676,0.897785,0.9015894,1.090871,1.0629586,0.9924136,0.5247748,1.0946995,0.7652978
2017-02-13,1.1100385,1.0811361,0.88392615,0.13199548,0.56231505,1.1056608,0.29597184,1.1154838,1.0918934,0.9337391,0.13564643,1.104546,0.62554634,0.5726388,1.1171734,1.0960331,0.87161654,0.13285704,1.1055621,0.35459924,0.7134285,1.1193928,1.1021035,0.91778034,0.14104016,0.6746838,0.60603386,0.72512794,0.72420746,0.6905509,0.6919648,0.83529294,0.9102835,1.1272855,0.72700167,1.0961958,1.0765545,0.9154016,0.13542776,1.0977385,1.0841732,0.70074016,0.13338563,1.0949763,1.0784711,0.8822109,0.14650308,1.0984385,1.0872676,0.7697181,0.14928809,0.6774416,0.68275666,1.1078193,1.092907,0.87407005,0.1441001,0.72132933,0.7505586,1.1159172,1.0977371,0.92974323,0.13922481,1.1182013,0.49171904
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0901959,1.0443343,0.3470051,0.120115496,1.0927184,1.02904,0.20233595,0.12073555,1.10533,1.0529432,0.27876717,0.13713072,1.1112195,1.07424,0.28807804,0.14096807,0.54856855,0.55354136,1.114843,1.0619078,0.25352436,0.13303082,0.5990698,0.7453413,1.134443,1.0976334,0.41029057,0.13773847,1.1081368,0.24698345
2017-02-15,1.099306,1.0769615,0.9256198,0.06644546,0.51812524,1.0955844,0.26089993,1.1039026,1.083309,0.9576448,0.06831994,1.0985168,0.6240919,0.5259408,1.1052368,1.0887586,0.91247755,0.06655802,1.0931584,0.4324239,0.6849151,1.1042391,1.0910437,0.94949484,0.07143814,0.6861513,0.5743326,0.71897084,0.715812,0.7271797,0.6910276,0.82456565,0.8901912,1.1145991,0.7113673,1.0917025,1.0761975,0.9332006,0.068090625,1.0929176,1.0823107,0.73261803,0.067136124,1.0878936,1.0725794,0.92120767,0.07576046,1.0926762,1.0814015,0.7612435,0.07734147,0.69469684,0.6606236,1.0998703,1.0859554,0.9132355,0.07611314,0.7175323,0.7289527,1.1041987,1.0903842,0.9605154,0.078747615,1.1073499,0.45656216
2017-02-16,1.0897517,1.062488,0.93099153,0.15820476,0.56823903,1.0865756,0.32648808,1.09614,1.072131,0.9572215,0.16145149,1.0848752,0.6535579,0.5789985,1.0961215,1.0756769,0.9161404,0.15680295,1.0845696,0.42133844,0.72279906,1.0993139,1.0828043,0.94860524,0.16647792,0.7402166,0.60750246,0.72933024,0.72766626,0.70371825,0.72050124,0.85064834,0.9072394,1.1028813,0.7344909,1.0784378,1.0587898,0.94361275,0.1612213,1.0791514,1.0676622,0.7487522,0.15674141,1.0771207,1.0628109,0.92098325,0.17015454,1.0803808,1.0700864,0.80150986,0.17340548,0.6961554,0.70073795,1.08703,1.0743028,0.9152769,0.16976444,0.7575173,0.7470965,1.0951153,1.0793837,0.9562482,0.17588805,1.0969383,0.5113845
2017-02-17,1.0263388,0.99520546,0.97647375,0.5073265,0.75637025,1.0477093,0.61717546,1.0542959,1.0299635,1.0061364,0.51641893,1.0458398,0.8275377,0.768139,1.0228477,1.0001599,0.9538096,0.5026543,1.0216416,0.64695585,0.8399409,1.0482571,1.0281954,1.0107881,0.5250061,0.83016217,0.7650219,0.86614627,0.87733084,0.87599254,0.872006,0.9141168,0.9637366,1.0641373,0.86674756,1.0400294,1.0097312,0.9941762,0.51128286,1.0472515,1.0161376,0.88851005,0.50566894,1.0444646,1.024973,0.998946,0.5325081,1.0486151,1.0345551,0.9266725,0.5408491,0.83293664,0.83978283,1.0361289,1.0282183,0.9914823,0.53056085,0.8632252,0.8548409,1.0545493,1.0407734,1.023545,0.53769845,1.0826714,0.7494023
